Date,Time,Location,Operator,Flight #,Route,Type,Registration,cn/In,Aboard,Fatalities,Ground,Summary,Severity,Safety_Score,Days_Since_Inspection,Total_Safety_Complaints,Control_Metric,Turbulence_In_gforces,Cabin_Temperature,Accident_Type_Code,Max_Elevation,Violations,Adverse_Weather_Metric,Accident_ID
,,,,,,,,,,,,,Significant_Damage_And_Fatalities,44.520548,8,3,52.5979945,0.39328597,77.91,4,26005.323,2,0.04805719,10727
,,,,,,,,,,,,,Significant_Damage_And_Serious_Injuries,40.4109589,20,12,55.9708295,0.42718428,76.63,3,40846.9169,2,0.20368665,6086
,,,,,,,,,,,,,Significant_Damage_And_Fatalities,50.2739726,17,8,74.2023701,0.23497368,81.04,7,44041.9138,2,0.00389185,6854
,,,,,,,,,,,,,Significant_Damage_And_Serious_Injuries,42.7853881,12,6,65.4056518,0.27247818,77.49,6,32628.1197,3,0.00798381,9194
,,,,,,,,,,,,,Highly_Fatal_And_Damaging,48.4474886,14,5,52.8258888,0.52094555,83.57,2,42152.5021,2,0.56921383,8416
,,,,,,,,,,,,,Significant_Damage_And_Serious_Injuries,29.3607306,16,10,75.3874202,0.26490516,83.32,6,22659.2573,1,0.00560337,12077
,,,,,,,,,,,,,Significant_Damage_And_Fatalities,51.369863,16,0,82.9535096,0.21550018,77.38,2,27803.313,4,0.37861127,2156
,,,,,,,,,,,,,Significant_Damage_And_Serious_Injuries,59.8173516,14,20,56.1531449,0.39148287,83.23,7,23226.2369,3,0.00234856,11388
,,,,,,,,,,,,,Minor_Damage_And_Injuries,42.5114155,16,3,58.3865087,0.41600505,78.13,2,41881.5814,2,0.56680557,6576
,,,,,,,,,,,,,Significant_Damage_And_Fatalities,59.0410959,14,2,62.3518687,0.46180382,79.83,7,34233.0434,3,0.00303101,9285
,,,,,,,,,,,,,Minor_Damage_And_Injuries,58.4474886,11,2,73.3363719,0.43439668,87.23,2,51368.75,3,0.72957624,946
,,,,,,,,,,,,,Highly_Fatal_And_Damaging,41.6438356,9,1,57.976299,0.2959185,80.64,4,41703.4533,2,0.07581608,4815
,,,,,,,,,,,,,Significant_Damage_And_Serious_Injuries,35.0228311,14,4,74.7493163,0.21802452,77.91,3,38146.3857,4,0.19070601,11416
,,,,,,,,,,,,,Significant_Damage_And_Fatalities,56.2100457,15,4,59.9817685,0.33883231,81.04,3,18915.509,2,0.09470458,1922
,,,,,,,,,,,,,Minor_Damage_And_Injuries,36.0273973,14,4,51.0938924,0.34171727,82.99,2,45105.8414,2,0.61349962,8803
,,,,,,,,,,,,,Significant_Damage_And_Serious_Injuries,37.8082192,14,18,58.0674567,0.46757375,83.08,3,40226.1783,3,0.20236311,1918
,,,,,,,,,,,,,Minor_Damage_And_Injuries,45.9360731,11,1,57.1558797,0.2443498,78.72,1,37177.3789,4,1.36636436,4605
,,,,,,,,,,,,,Minor_Damage_And_Injuries,45.0684932,15,3,68.6417502,0.25192283,81.18,4,33079.1686,0,0.06027829,9787
,,,,,,,,,,,,,Highly_Fatal_And_Damaging,45.1598174,8,4,65.2689152,0.17547133,80.06,4,39310.1055,3,0.07137282,5048
,,,,,,,,,,,,,Minor_Damage_And_Injuries,29.6347032,20,12,57.6116682,0.42213559,77.16,4,27487.6888,5,0.04998334,12227
,,,,,,,,,,,,,Minor_Damage_And_Injuries,41.3242009,16,12,58.4320875,0.47767111,78.85,5,30147.9054,2,0.01952206,6472
,,,,,,,,,,,,,Highly_Fatal_And_Damaging,23.4246575,14,0,81.4038286,0.29123044,81.94,4,36065.2085,2,0.06598697,441
,,,,,,,,,,,,,Significant_Damage_And_Fatalities,49.4520548,17,1,74.8860529,0.34315976,81.27,7,31003.911,1,0.00285921,584
,,,,,,,,,,,,,Highly_Fatal_And_Damaging,49.5890411,7,2,80.355515,0.28654237,77.85,4,31922.1003,1,0.05938133,661
,,,,,,,,,,,,,Highly_Fatal_And_Damaging,56.2557078,12,13,50.1823154,0.44846087,80.83,2,52978.4791,1,0.69517226,583
,,,,,,,,,,,,,Significant_Damage_And_Serious_Injuries,33.6986301,15,1,67.6845944,0.26021709,78.16,3,26636.7686,1,0.13190415,3666
,,,,,,,,,,,,,Significant_Damage_And_Fatalities,69.8173516,11,1,64.2661805,0.31935882,78.63,6,30871.759,2,0.00808733,93
,,,,,,,,,,,,,Highly_Fatal_And_Damaging,0,20,0,70.2825889,0.19963289,78.37,6,47182.8146,2,0.01159927,12099
,,,,,,,,,,,,,Highly_Fatal_And_Damaging,55.6621005,12,2,50.1823154,0.57648107,80.17,5,35910.2004,1,0.02453476,10109
,,,,,,,,,,,,,Highly_Fatal_And_Damaging,55.7534247,5,0,73.8377393,0.36984566,80.64,4,55638.9033,2,0.10000542,8405
,,,,,,,,,,,,,Significant_Damage_And_Fatalities,73.1050228,10,7,63.9015497,0.38751605,80.83,2,48274.0555,1,0.65672611,8082
,,,,,,,,,,,,,Significant_Damage_And_Fatalities,44.7945206,8,3,54.284412,0.48740786,80.06,1,32195.2159,2,1.18559131,8537
,,,,,,,,,,,,,Highly_Fatal_And_Damaging,28.0365297,13,7,61.3947129,0.43042986,75.94,3,27897.8067,3,0.13852483,80
,,,,,,,,,,,,,Significant_Damage_And_Fatalities,18.173516,16,1,54.9680948,0.35037216,81.05,1,25149.7751,4,0.92816011,1755
,,,,,,,,,,,,,Highly_Fatal_And_Damaging,29.4520548,13,34,64.9498633,0.3795824,82.06,4,38168.2846,3,0.06938427,6452
,,,,,,,,,,,,,Significant_Damage_And_Serious_Injuries,36.5753425,14,22,87.4658159,0.25048035,82.46,6,26029.1633,1,0.00645292,2545
,,,,,,,,,,,,,Highly_Fatal_And_Damaging,34.3835616,11,3,77.7119417,0.32224378,81.04,4,17735.2144,1,0.03084678,2684
,,,,,,,,,,,,,Minor_Damage_And_Injuries,33.1050228,18,2,64.3117593,0.30637649,77.94,1,34827.8195,2,1.27080806,10355
,,,,,,,,,,,,,Minor_Damage_And_Injuries,26.0730594,21,0,65.4968095,0.36335449,82.92,4,26977.6135,1,0.0494698,12309
,,,,,,,,,,,,,Significant_Damage_And_Serious_Injuries,34.6575343,14,0,72.5615315,0.31214641,82.26,6,29519.0102,4,0.00752627,10837
,,,,,,,,,,,,,Minor_Damage_And_Injuries,43.7899543,15,4,67.6845944,0.34099603,81.43,4,31151.7512,3,0.05741366,1157
,,,,,,,,,,,,,Highly_Fatal_And_Damaging,30.3196347,12,6,73.7010027,0.37092752,81.03,2,25768.1452,2,0.34999658,10755
,,,,,,,,,,,,,Highly_Fatal_And_Damaging,23.1506849,14,0,80.0820419,0.31971944,81.03,1,32806.2896,2,1.20364148,2039
,,,,,,,,,,,,,Minor_Damage_And_Injuries,63.9726027,6,3,45.4876937,0.26995384,79.34,4,24451.8196,1,0.04430421,6973
,,,,,,,,,,,,,Significant_Damage_And_Serious_Injuries,31.4611872,15,13,69.1431176,0.33630797,85.92,6,19458.9765,2,0.00427834,2480
,,,,,,,,,,,,,Significant_Damage_And_Fatalities,32.1004566,12,17,51.5952598,0.50219329,77.37,6,30281.7303,3,0.00751374,4003
,,,,,,,,,,,,,Significant_Damage_And_Fatalities,40.8219178,9,0,50.5013674,0.3546996,78.23,4,35695.9902,4,0.06516367,7479
,,,,,,,,,,,,,Significant_Damage_And_Serious_Injuries,33.7899543,15,2,79.8541477,0.35037216,81.63,6,28520.1978,1,0.00728602,10327
,,,,,,,,,,,,,Significant_Damage_And_Serious_Injuries,45.9817352,11,3,85.597083,0.3510934,78.03,6,28520.1978,3,0.00722206,2397
,,,,,,,,,,,,,Minor_Damage_And_Injuries,45.3424658,15,5,67.0920693,0.38535233,81.26,2,43094.6611,1,0.58172554,3559
,,,,,,,,,,,,,Highly_Fatal_And_Damaging,34.6575343,11,11,73.1996354,0.33702921,81.44,4,21620.8716,0,0.03978826,3142
,,,,,,,,,,,,,Highly_Fatal_And_Damaging,36.4383562,10,3,79.3527803,0.28401803,80.96,4,32806.2896,1,0.06017774,6633
,,,,,,,,,,,,,Highly_Fatal_And_Damaging,49.6803653,7,0,72.9717411,0.4044652,82.75,1,37933.399,3,1.39011858,1750
,,,,,,,,,,,,,Minor_Damage_And_Injuries,41.7351598,16,5,69.644485,0.41600505,76.11,1,27016.7623,2,0.99798057,1303
,,,,,,,,,,,,,Highly_Fatal_And_Damaging,39.543379,10,0,76.7547858,0.28329679,78.56,4,26430.501,2,0.04800003,4871
,,,,,,,,,,,,,Highly_Fatal_And_Damaging,22.739726,15,8,76.7092069,0.41275947,81.15,4,49077.6389,3,0.09027529,9590
,,,,,,,,,,,,,Significant_Damage_And_Fatalities,71.4611872,11,17,96.0346399,0.2176639,78.43,5,35847.8959,2,0.02481623,9488
,,,,,,,,,,,,,Significant_Damage_And_Serious_Injuries,40.913242,13,0,68.1859617,0.23749802,81.39,2,29306.9508,2,0.39450482,8540
,,,,,,,,,,,,,Significant_Damage_And_Serious_Injuries,18.7214612,19,11,70.9206928,0.38246736,78.42,6,41232.8373,2,0.01043889,8364
,,,,,,,,,,,,,Significant_Damage_And_Fatalities,62.4200913,13,3,80.2643573,0.32368626,77.56,7,32338.7124,1,0.00311863,11116
,,,,,,,,,,,,,Minor_Damage_And_Injuries,47.9908676,14,19,62.3062899,0.52527299,80.49,5,43319.3836,1,0.02928307,7718
,,,,,,,,,,,,,Significant_Damage_And_Serious_Injuries,42.5114155,12,6,68.9152233,0.32584998,81.06,4,32509.9313,4,0.06027829,10743
,,,,,,,,,,,,,Minor_Damage_And_Injuries,60.2739726,10,7,68.5050137,0.41744753,81.76,2,36844.4612,2,0.49850458,4708
,,,,,,,,,,,,,Significant_Damage_And_Fatalities,31.4155251,12,3,45.6700091,0.40121962,79.46,1,34417.3178,2,1.26847271,2843
,,,,,,,,,,,,,Significant_Damage_And_Serious_Injuries,50.0456621,10,4,78.3044667,0.31214641,81.24,3,27827.8514,2,0.13854671,12101
,,,,,,,,,,,,,Highly_Fatal_And_Damaging,19.4977169,16,1,74.1567913,0.32584998,82.44,4,33053.9163,2,0.06027829,4727
,,,,,,,,,,,,,Highly_Fatal_And_Damaging,20.2283105,15,13,63.9471285,0.33450487,76.56,4,52691.121,1,0.09280466,12032
,,,,,,,,,,,,,Minor_Damage_And_Injuries,50.2739726,13,10,69.644485,0.41095637,84.2,2,15052.6235,1,0.2051202,10460
,,,,,,,,,,,,,Minor_Damage_And_Injuries,57.0319635,8,6,52.0966272,0.48848972,78.46,3,49898.0501,1,0.25094117,6908
,,,,,,,,,,,,,Highly_Fatal_And_Damaging,44.4748858,8,6,60.5742935,0.32476812,79.56,4,46540.272,1,0.08478564,1711
,,,,,,,,,,,,,Significant_Damage_And_Serious_Injuries,34.8401827,14,13,57.7028259,0.50507826,84.26,5,38518.2859,1,0.02694947,10634
,,,,,,,,,,,,,Highly_Fatal_And_Damaging,52.3744292,9,11,66.3172288,0.28329679,80.03,4,44263.0435,2,0.08241575,6661
,,,,,,,,,,,,,Minor_Damage_And_Injuries,23.6073059,18,7,52.5524157,0.44954273,76.87,4,36997.3299,1,0.06771145,10414
,,,,,,,,,,,,,Significant_Damage_And_Fatalities,30.7305936,12,1,55.2415679,0.35037216,80.27,4,32058.5032,4,0.05941457,150
,,,,,,,,,,,,,Minor_Damage_And_Injuries,37.0776256,14,0,56.5177758,0.36587883,80.71,2,20955.0416,1,0.28359565,5864
,,,,,,,,,,,,,Minor_Damage_And_Injuries,46.4383562,11,0,50.7748405,0.50039019,77.95,2,29784.2744,3,0.40130982,6621
,,,,,,,,,,,,,Highly_Fatal_And_Damaging,43.6986301,8,4,68.3682771,0.25516841,79.94,5,26636.7686,3,0.01898977,5360
,,,,,,,,,,,,,Highly_Fatal_And_Damaging,24.3835616,14,4,83.6827712,0.19891165,78.99,2,12221.251,3,0.15352465,4489
,,,,,,,,,,,,,Highly_Fatal_And_Damaging,35.9817352,11,4,78.0765725,0.20576343,76.89,2,26232.9881,2,0.35420192,8691
,,,,,,,,,,,,,Minor_Damage_And_Injuries,32.283105,15,1,35.6882407,0.88192643,78.37,3,20326.1433,2,0.10246979,6421
,,,,,,,,,,,,,Significant_Damage_And_Serious_Injuries,32.8767123,15,2,77.620784,0.29844284,81.32,3,26632.013,2,0.13243953,8328
,,,,,,,,,,,,,Highly_Fatal_And_Damaging,42.5570776,9,3,63.9471285,0.24543166,83.74,1,29887.2365,3,1.1072646,4403
,,,,,,,,,,,,,Significant_Damage_And_Serious_Injuries,37.3059361,14,0,57.5205105,0.2443498,79.64,3,45969.4527,0,0.22843204,5235
,,,,,,,,,,,,,Significant_Damage_And_Fatalities,22.1917808,15,1,55.6973564,0.50543888,77.17,6,33350.4682,1,0.00857106,3425
,,,,,,,,,,,,,Significant_Damage_And_Fatalities,63.8812785,13,4,78.6690975,0.30890083,79.83,2,29157.1074,3,0.39562322,1797
,,,,,,,,,,,,,Highly_Fatal_And_Damaging,30.7762557,12,2,76.4813127,0.26490516,79.8,7,35683.7717,2,0.00326463,3087
,,,,,,,,,,,,,Highly_Fatal_And_Damaging,49.4520548,14,1,51.9143118,0.53897656,77.92,2,21656.8132,2,0.29287279,4389
,,,,,,,,,,,,,Highly_Fatal_And_Damaging,34.4748858,11,0,89.6080219,0.25913523,74.86,2,18890.3647,3,0.26425374,10143
,,,,,,,,,,,,,Highly_Fatal_And_Damaging,21.4611872,15,1,71.0118505,0.20648467,79.09,3,22172.7227,3,0.11091164,501
,,,,,,,,,,,,,Significant_Damage_And_Fatalities,72.1461187,11,7,64.4029171,0.3208013,81.04,2,26020.7634,2,0.35232572,3255
,,,,,,,,,,,,,Minor_Damage_And_Injuries,64.3378995,9,1,91.2032817,0.2176639,79.73,5,35847.8959,1,0.02534449,1545
,,,,,,,,,,,,,Highly_Fatal_And_Damaging,30.7762557,12,3,76.4813127,0.2710357,76.42,4,34703.886,1,0.06307823,610
,,,,,,,,,,,,,Significant_Damage_And_Serious_Injuries,13.9269406,21,7,68.7784868,0.28329679,76.61,3,40238.3321,1,0.19999045,9638
,,,,,,,,,,,,,Significant_Damage_And_Serious_Injuries,34.109589,15,1,70.1914312,0.35722395,78.59,2,20683.2245,1,0.28084625,5112
,,,,,,,,,,,,,Significant_Damage_And_Serious_Injuries,15.2054795,20,13,76.7547858,0.29880346,79.22,6,30176.4703,2,0.00754823,1309
,,,,,,,,,,,,,Minor_Damage_And_Injuries,77.8995434,5,6,58.6144029,0.47370429,83.26,2,26314.0707,3,0.3559057,5687
,,,,,,,,,,,,,Significant_Damage_And_Fatalities,76.3926941,9,9,69.9635369,0.33161991,78.28,6,12204.9766,1,0.00341842,6814
,,,,,,,,,,,,,Significant_Damage_And_Fatalities,21.7351598,15,13,56.6545123,0.40013776,77.9,4,16337.4325,4,0.02835983,9044
,,,,,,,,,,,,,Significant_Damage_And_Serious_Injuries,23.6073059,18,3,80.4466727,0.30313091,78.63,3,29807.3793,2,0.1476924,7286
,,,,,,,,,,,,,Highly_Fatal_And_Damaging,16.1643836,17,5,85.4147676,0.48163794,86.43,2,53908.7975,0,0.69520043,6744
,,,,,,,,,,,,,Minor_Damage_And_Injuries,45.2054795,15,1,81.8140383,0.33811107,79.54,5,34289.0143,1,0.02360892,1967
,,,,,,,,,,,,,Significant_Damage_And_Serious_Injuries,36.7579909,14,1,58.9334549,0.54041904,77.17,3,38800.9673,2,0.19253211,4538
,,,,,,,,,,,,,Significant_Damage_And_Serious_Injuries,31.0958904,16,3,62.579763,0.30781897,78.31,4,37731.0154,3,0.06986754,4695
,,,,,,,,,,,,,Significant_Damage_And_Serious_Injuries,50.8219178,10,1,81.2215132,0.25444717,79.04,6,24609.0336,2,0.0061243,3307
,,,,,,,,,,,,,Significant_Damage_And_Serious_Injuries,27.3972603,17,4,71.6499544,0.43872413,79.77,6,20743.3375,2,0.00509813,2541
,,,,,,,,,,,,,Minor_Damage_And_Injuries,47.0319635,14,17,69.4165907,0.44088785,79.36,2,18466.4303,2,0.25092515,3583
,,,,,,,,,,,,,Minor_Damage_And_Injuries,32.5570776,15,5,47.9033728,0.40951388,81.18,3,45582.9699,3,0.22712292,8995
,,,,,,,,,,,,,Highly_Fatal_And_Damaging,64.6575343,9,12,40.5195989,0.43872413,75.12,2,31925.2756,3,0.4338935,9758
,,,,,,,,,,,,,Significant_Damage_And_Serious_Injuries,60.2283105,7,9,88.4685506,0.31322827,83.99,6,20210.9647,1,0.00520289,9928
,,,,,,,,,,,,,Highly_Fatal_And_Damaging,30.2283105,12,10,74.9316317,0.2656264,80.21,5,36804.6807,3,0.02422722,6494
,,,,,,,,,,,,,Significant_Damage_And_Fatalities,68.4931507,11,1,60.7110301,0.33811107,79.19,6,42105.7226,2,0.00973383,1059
,,,,,,,,,,,,,Significant_Damage_And_Serious_Injuries,36.5296804,14,3,59.52598,0.51409376,77.33,3,29091.2627,2,0.14582938,6870
,,,,,,,,,,,,,Highly_Fatal_And_Damaging,26.4840183,13,25,70.6927985,0.20504219,82.45,4,32958.7094,2,0.06027829,3012
,,,,,,,,,,,,,Significant_Damage_And_Serious_Injuries,39.3607306,13,17,73.3363719,0.33342301,78.68,3,32560.2901,1,0.16242778,9067
,,,,,,,,,,,,,Highly_Fatal_And_Damaging,28.6757991,13,6,62.7620784,0.27969059,80.86,4,43459.9318,2,0.08003234,5620
,,,,,,,,,,,,,Significant_Damage_And_Serious_Injuries,57.0776256,8,12,61.2123975,0.34135665,77.03,6,33284.9308,2,0.00851017,351
,,,,,,,,,,,,,Minor_Damage_And_Injuries,39.6347032,17,17,67.8213309,0.33053805,76.92,4,31867.7278,2,0.05858843,7258
,,,,,,,,,,,,,Highly_Fatal_And_Damaging,24.7945206,14,16,62.0328168,0.45639452,77.52,6,19093.0823,2,0.00427834,1603
,,,,,,,,,,,,,Highly_Fatal_And_Damaging,20.1826484,15,0,64.1294439,0.36876379,80.44,4,31164.4523,2,0.05767147,3145
,,,,,,,,,,,,,Minor_Damage_And_Injuries,49.4520548,14,4,68.094804,0.24002236,80.84,1,43568.4879,1,1.62917057,1709
,,,,,,,,,,,,,Minor_Damage_And_Injuries,45.0684932,15,3,72.2424795,0.24867725,78.31,2,39338.0907,2,0.53276518,8312
,,,,,,,,,,,,,Significant_Damage_And_Serious_Injuries,58.4474886,7,5,80.6289882,0.50291453,78.44,3,33346.7856,0,0.16646732,1610
,,,,,,,,,,,,,Highly_Fatal_And_Damaging,16.1643836,17,3,71.3764813,0.33125929,80.37,4,34800.6466,3,0.06384796,11706
,,,,,,,,,,,,,Highly_Fatal_And_Damaging,63.2876712,9,1,53.2360985,0.45747638,84.41,2,26042.9934,3,0.35241713,3703
,,,,,,,,,,,,,Highly_Fatal_And_Damaging,36.7123288,10,11,69.0975387,0.37489434,76.74,3,21037.2785,1,0.10331053,3094
,,,,,,,,,,,,,Significant_Damage_And_Serious_Injuries,46.1643836,11,10,59.5715588,0.52960043,82.23,3,34305.0853,1,0.1720013,6679
,,,,,,,,,,,,,Highly_Fatal_And_Damaging,26.0273973,14,0,60.3463993,0.28149369,78.09,4,38448.9819,3,0.07076495,10839
,,,,,,,,,,,,,Significant_Damage_And_Serious_Injuries,32.0547945,15,3,70.0091158,0.25552903,75.55,3,24386.6499,0,0.12242791,9887
,,,,,,,,,,,,,Significant_Damage_And_Serious_Injuries,27.3972603,17,2,73.4731085,0.31106455,78.87,3,49086.328,3,0.24179054,3000
,,,,,,,,,,,,,Significant_Damage_And_Fatalities,16.1187215,17,3,51.5952598,0.52419113,75.21,4,24455.0852,1,0.04456601,244
,,,,,,,,,,,,,Significant_Damage_And_Serious_Injuries,39.9543379,13,4,77.0738377,0.32116192,77.11,4,35409.7628,2,0.06558602,11338
,,,,,,,,,,,,,Highly_Fatal_And_Damaging,44.4292237,8,3,62.1695533,0.27860873,78.8,4,21693.8236,2,0.03977809,6958
,,,,,,,,,,,,,Minor_Damage_And_Injuries,54.8401827,12,1,68.8696445,0.28149369,81.99,4,38968.2365,3,0.07121194,6168
,,,,,,,,,,,,,Minor_Damage_And_Injuries,42.6484018,16,3,65.9981769,0.4239387,76.92,2,23197.3295,1,0.31193145,672
,,,,,,,,,,,,,Significant_Damage_And_Fatalities,42.1004566,20,9,69.1886964,0.33198053,77.07,2,23214.4912,2,0.31163155,5472
,,,,,,,,,,,,,Significant_Damage_And_Serious_Injuries,67.5342466,8,1,48.9061076,0.54114028,78.31,3,30982.4858,3,0.15401046,10802
,,,,,,,,,,,,,Significant_Damage_And_Fatalities,36.2100457,11,5,52.9626253,0.42682366,81.46,4,50669.6276,2,0.09349165,10444
,,,,,,,,,,,,,Highly_Fatal_And_Damaging,30.2283105,12,6,62.1239745,0.23208871,81.27,1,20285.7113,2,0.74243561,10731
,,,,,,,,,,,,,Minor_Damage_And_Injuries,49.1780822,14,6,57.1103008,0.44737901,85.91,2,32017.1189,1,0.4338935,8797
,,,,,,,,,,,,,Minor_Damage_And_Injuries,59.9543379,10,17,59.0701914,0.44701839,77.26,2,38165.4207,2,0.51616677,10563
,,,,,,,,,,,,,Significant_Damage_And_Serious_Injuries,50.5022831,10,6,78.3044667,0.38102488,78.83,3,29906.0537,1,0.14988633,1509
,,,,,,,,,,,,,Minor_Damage_And_Injuries,43.3789954,15,3,65.9981769,0.33198053,77.81,5,46572.4825,0,0.03113113,3185
,,,,,,,,,,,,,Highly_Fatal_And_Damaging,83.6986301,3,10,55.1504102,0.60460945,81.81,5,32060.9083,3,0.02245306,11550
,,,,,,,,,,,,,Significant_Damage_And_Serious_Injuries,24.2465753,18,3,75.7976299,0.30277029,79.37,4,34489.2797,2,0.06334049,1220
,,,,,,,,,,,,,Highly_Fatal_And_Damaging,33.0593607,12,3,82.1786691,0.4347573,80.66,1,24605.4713,0,0.9051847,4121
,,,,,,,,,,,,,Minor_Damage_And_Injuries,38.0365297,13,5,40.2917047,0.5184212,77.91,6,26015.9629,2,0.00694639,10084
,,,,,,,,,,,,,Significant_Damage_And_Serious_Injuries,40.6392694,13,0,58.887876,0.53104291,81.72,2,41604.6106,3,0.55900691,6780
,,,,,,,,,,,,,Minor_Damage_And_Injuries,48.9041096,14,1,68.413856,0.2425467,77.99,1,34302.7259,2,1.26281554,1190
,,,,,,,,,,,,,Significant_Damage_And_Fatalities,54.2922374,16,20,64.0382862,0.30854021,81.8,7,15738.4878,3,0.00142942,3869
,,,,,,,,,,,,,Minor_Damage_And_Injuries,50.2739726,13,0,62.9443938,0.32152254,78.72,2,30580.7516,1,0.4162582,104
,,,,,,,,,,,,,Minor_Damage_And_Injuries,63.3333333,6,9,52.5068368,0.31106455,78.37,3,29734.4413,1,0.14794422,9076
,,,,,,,,,,,,,Significant_Damage_And_Fatalities,25.2968037,14,0,48.5870556,0.59054526,82.2,3,37436.7322,1,0.1859081,8100
,,,,,,,,,,,,,Minor_Damage_And_Injuries,29.2237443,16,7,49.4986326,0.3972528,77.75,1,23086.0704,1,0.84584563,1201
,,,,,,,,,,,,,Minor_Damage_And_Injuries,52.5114155,9,14,51.5041021,0.5396978,79.75,7,30336.8905,1,0.00277624,6936
,,,,,,,,,,,,,Significant_Damage_And_Serious_Injuries,45.7077626,11,1,81.905196,0.22667941,81.82,6,40532.7854,2,0.00945681,1943
,,,,,,,,,,,,,Minor_Damage_And_Injuries,52.4657534,13,3,69.9179581,0.33883231,79.75,4,32908.2937,3,0.05958034,9269
,,,,,,,,,,,,,Highly_Fatal_And_Damaging,29.2237443,13,3,58.1586144,0.35542084,77.89,4,36292.195,1,0.066767,7518
,,,,,,,,,,,,,Significant_Damage_And_Serious_Injuries,16.9863014,20,3,64.4484959,0.34171727,80.44,6,40209.1863,1,0.01010209,7070
,,,,,,,,,,,,,Highly_Fatal_And_Damaging,47.8538813,14,2,41.8413856,0.58549657,77.74,3,22470.3747,3,0.11255177,1741
,,,,,,,,,,,,,Significant_Damage_And_Serious_Injuries,35.7077626,14,8,74.7493163,0.28257555,78.54,1,38907.6034,1,1.44536961,10648
,,,,,,,,,,,,,Minor_Damage_And_Injuries,31.9634703,19,17,55.6973564,0.49642337,80.67,5,25239.6627,1,0.01669969,10244
,,,,,,,,,,,,,Minor_Damage_And_Injuries,61.3242009,10,2,65.3600729,0.57864479,80.98,7,25173.3281,2,0.00235401,1361
,,,,,,,,,,,,,Highly_Fatal_And_Damaging,26.2100457,14,1,73.1084777,0.30601587,79.28,7,30938.821,1,0.00277806,9443
,,,,,,,,,,,,,Significant_Damage_And_Serious_Injuries,37.6712329,14,0,68.0492252,0.31106455,78.82,3,25093.1261,3,0.12433665,4713
,,,,,,,,,,,,,Significant_Damage_And_Serious_Injuries,50.7305936,10,18,54.7402006,0.37741868,80.98,3,22792.0342,1,0.11368453,2674
,,,,,,,,,,,,,Highly_Fatal_And_Damaging,49.7260274,7,0,72.9717411,0.39148287,78.77,1,37933.399,2,1.39549176,9877
,,,,,,,,,,,,,Minor_Damage_And_Injuries,56.4840183,12,0,73.1996354,0.26093833,80.34,2,41247.2139,1,0.56296677,6332
,,,,,,,,,,,,,Significant_Damage_And_Fatalities,41.6894977,19,6,62.6253418,0.42718428,80.95,7,30627.0239,4,0.00256728,10818
,,,,,,,,,,,,,Minor_Damage_And_Injuries,49.086758,14,3,79.1248861,0.3013278,82.11,2,27206.7775,1,0.36749058,3452
,,,,,,,,,,,,,Highly_Fatal_And_Damaging,53.1050228,13,0,43.6645397,0.73515399,77.25,6,39083.4123,1,0.01002475,2200
,,,,,,,,,,,,,Significant_Damage_And_Fatalities,71.7808219,11,7,75.5241568,0.28149369,87.47,7,25716.0391,2,0.00234607,6674
,,,,,,,,,,,,,Minor_Damage_And_Injuries,40.913242,13,2,55.515041,0.55087703,82.46,4,28454.4614,2,0.05201951,1241
,,,,,,,,,,,,,Minor_Damage_And_Injuries,46.4383562,15,0,67.8669098,0.38102488,76.23,4,37340.6407,2,0.0680574,2816
,,,,,,,,,,,,,Highly_Fatal_And_Damaging,12.6940639,17,8,66.0893346,0.26815074,77.56,6,19463.3736,2,0.00433208,5011
,,,,,,,,,,,,,Highly_Fatal_And_Damaging,47.6255708,7,2,58.9790337,0.44918211,78.09,7,14251.9159,1,0.00145524,342
,,,,,,,,,,,,,Minor_Damage_And_Injuries,51.0045662,10,12,46.7183227,0.41059575,83.57,3,23634.9171,2,0.11786621,6060
,,,,,,,,,,,,,Significant_Damage_And_Serious_Injuries,52.283105,9,12,61.4858706,0.41852939,82.45,4,36742.4966,1,0.06771145,12434
,,,,,,,,,,,,,Highly_Fatal_And_Damaging,44.3378995,8,14,61.4858706,0.26779012,78.02,4,27986.8546,3,0.05165649,11394
,,,,,,,,,,,,,Minor_Damage_And_Injuries,59.4063927,11,18,76.9371012,0.38174612,76.56,5,33358.9841,1,0.02160247,5629
,,,,,,,,,,,,,Highly_Fatal_And_Damaging,57.5342466,11,0,47.3564266,0.51084818,79.92,2,29673.4597,1,0.40356105,7738
,,,,,,,,,,,,,Highly_Fatal_And_Damaging,29.0410959,20,3,48.6782133,0.51084818,78.9,5,33391.2869,2,0.02238916,10093
,,,,,,,,,,,,,Highly_Fatal_And_Damaging,50.2739726,13,5,57.064722,0.37092752,85.6,3,29319.106,3,0.14495969,10578
,,,,,,,,,,,,,Highly_Fatal_And_Damaging,50.5022831,7,0,75.8432088,0.29339416,80.5,4,27206.7775,1,0.05040602,3723
,,,,,,,,,,,,,Significant_Damage_And_Fatalities,71.7808219,11,7,69.5533273,0.2389405,75.13,7,32421.1081,1,0.00330924,5380
,,,,,,,,,,,,,Significant_Damage_And_Serious_Injuries,45.890411,11,3,82.9079307,0.34640534,77.63,6,26954.6668,3,0.00665612,2537
,,,,,,,,,,,,,Highly_Fatal_And_Damaging,22.6484018,15,15,60.6198724,0.47262243,78.16,4,23345.0296,2,0.04278641,11195
